eruptionID,waiting_min,dur,labels
1106166,86.0,4.35,0
1106169,88.0,4.36,0
1106170,48.0,1.48,1
1106171,99.0,4.27,0
1106172,50.0,1.45,1
1106174,60.0,2.15,1
1106175,86.0,4.36,0
1106176,88.0,4.03,0
1106180,71.0,2.05,1
1106181,80.0,4.43,0
1106182,73.0,2.02,1
1106183,81.0,4.28,0
1106185,101.0,4.44,0
1106186,57.0,1.39,1
1106187,82.0,4.14,0
1106188,82.0,3.43,0
1106189,87.0,3.45,0
1108497,85.0,4.19,0
1108498,64.0,2.04,1
1108499,83.0,4.45,0
1108500,85.0,4.0,0
1108501,80.0,3.52,0
1108502,76.0,4.23,0
1108503,87.0,3.58,0
1108504,77.0,4.09,0
1108507,76.0,4.1,0
1108508,79.0,4.0,0
1108509,60.0,1.52,1
1108510,98.0,4.33,0
1108511,54.0,1.4,1
1108512,86.0,4.26,0
1108513,79.0,4.03,0
1108514,86.0,4.31,0
1108515,79.0,3.58,0
1108516,52.0,4.07,0
1108518,50.0,1.49,1
1108519,86.0,4.2,0
1108520,55.0,1.51,1
1108521,90.0,4.36,0
1108522,56.0,2.09,1
1108523,95.0,4.27,0
1108524,75.0,3.47,0
1108525,53.0,1.4,1
1108526,84.0,4.28,0
1108528,85.0,4.42,0
1108529,53.0,1.4,1
1108530,82.0,4.36,0
1108531,84.0,4.17,0
1108532,57.0,1.5,1
1108533,83.0,4.47,0
1108534,53.0,2.15,1
1108535,90.0,4.19,0
1108536,64.0,1.55,1
1108541,72.0,4.15,0
1108542,78.0,4.0,0
1108543,57.0,2.17,1
1108544,93.0,4.42,0
1108545,56.0,1.49,1
1108546,90.0,4.32,0
1108547,58.0,2.09,1
1108552,52.0,1.48,1
1108553,90.0,4.44,0
1108554,63.0,1.55,1
1108555,96.0,3.48,0
1108556,52.0,1.48,1
1108557,82.0,4.12,0
1108558,51.0,2.12,1
1108560,68.0,2.12,1
1108561,93.0,4.12,0
1108562,54.0,2.03,1
1108564,52.0,2.07,1
1108565,85.0,4.32,0
1108566,62.0,1.58,1
1108568,86.0,4.3,0
1108569,60.0,1.57,1
1108570,89.0,4.42,0
1108571,56.0,1.4,1
1108572,92.0,4.13,0
1108573,77.0,2.31,1
1108574,93.0,4.26,0
1108576,85.0,4.15,0
1108577,60.0,2.09,1
1108578,87.0,4.31,0
1108579,60.0,1.47,1
1108580,84.0,4.32,0
1108581,52.0,1.57,1
1108582,86.0,4.42,0
1108583,57.0,2.07,1
1108584,87.0,4.34,0
1108586,75.0,3.47,0
1108587,89.0,4.01,0
1108588,99.0,4.12,0
1108589,77.0,4.14,0
1108590,80.0,4.1,0
1108591,55.0,1.52,1
1108593,90.0,4.52,0
1108594,81.0,4.01,0
1108595,54.0,1.47,1
1108596,94.0,4.41,0
1108597,53.0,1.55,1
1108598,106.0,4.41,0
1108599,77.0,4.19,0
1108606,60.0,1.59,1
1108607,101.0,4.54,0
1108608,53.0,1.54,1
1108609,85.0,4.36,0
1108610,68.0,3.17,0
1108611,66.0,1.42,1
1108612,82.0,4.23,0
1108615,52.0,1.45,1
1108616,93.0,4.25,0
1108617,57.0,1.52,1
1108618,99.0,4.3,0
1108619,59.0,1.5,1
1108620,96.0,4.3,0
1108621,56.0,1.5,1
1108622,96.0,4.39,0
1108625,65.0,1.5,1
1108626,89.0,4.34,0
1108627,60.0,1.57,1
1108628,92.0,4.25,0
1108629,63.0,1.47,1
1108630,94.0,4.45,0
1108631,56.0,1.56,1
1108633,61.0,1.5,1
1108634,91.0,4.47,0
1108635,74.0,3.53,0
1108636,91.0,3.58,0
1108637,74.0,4.04,0
1108638,65.0,2.02,1
1108640,88.0,4.3,0
1108641,61.0,2.2,1
1108642,94.0,4.25,0
1108643,55.0,1.56,1
1108644,80.0,4.36,0
1108645,58.0,2.23,1
1108646,83.0,4.15,0
1108649,52.0,1.43,1
1108650,84.0,4.17,0
1108651,52.0,1.55,1
1108652,97.0,4.29,0
1108653,77.0,3.38,0
1108654,61.0,1.56,1
1108656,54.0,1.45,1
1108657,82.0,4.3,0
1108658,63.0,3.14,0
1108659,90.0,4.23,0
1108660,71.0,3.21,0
1108661,84.0,4.08,0
1108662,70.0,1.4,1
1108663,87.0,4.43,0
1108664,85.0,4.05,0
1108666,60.0,1.45,1
1108667,82.0,4.51,0
1108668,83.0,3.47,0
1108669,79.0,3.59,0
1108670,85.0,4.06,0
1108671,82.0,4.03,0
1108674,80.0,3.45,0
1108675,82.0,3.46,0
1108676,87.0,4.27,0
1108677,80.0,3.48,0
1108679,83.0,4.13,0
1108682,95.0,4.0,0
1108683,51.0,1.52,1
1108684,82.0,4.42,0
1108685,59.0,2.08,1
1108686,82.0,4.15,0
1108687,90.0,3.44,0
1108688,68.0,4.1,0
1108689,74.0,3.2,0
1108692,101.0,4.19,0
1108693,48.0,2.06,1
1108694,94.0,4.26,0
1108695,51.0,1.51,1
1108696,81.0,4.12,0
1108697,64.0,2.35,1
1108698,88.0,3.48,0
1108701,57.0,1.56,1
1108702,90.0,4.49,0
1108703,82.0,3.42,0
1108704,80.0,4.12,0
1108705,84.0,4.15,0
1108706,79.0,4.1,0
1108710,90.0,4.25,0
1108711,56.0,1.4,1
1108712,89.0,4.2,0
1108713,50.0,1.5,1
1108714,83.0,4.33,0
1108715,83.0,3.3,0
1108717,63.0,1.28,1
1108718,79.0,4.34,0
1108719,61.0,1.56,1
1108720,92.0,4.31,0
1108721,72.0,3.54,0
1108722,53.0,1.45,1
1108723,103.0,4.4,0
1108725,78.0,3.54,0
1108726,73.0,1.48,1
1108727,80.0,4.22,0
1108728,66.0,1.52,1
1108729,78.0,4.42,0
1108730,52.0,2.02,1
1108731,96.0,4.45,0
1108735,59.0,1.59,1
1108736,96.0,4.22,0
1108737,63.0,1.47,1
1108738,80.0,4.3,0
1108739,86.0,4.01,0
1108740,76.0,4.11,0
1108741,77.0,1.48,1
1108744,92.0,4.07,0
1108745,49.0,1.56,1
1108746,87.0,4.19,0
1108747,88.0,3.45,0
1108748,49.0,1.5,1
1108749,87.0,4.48,0
1108750,51.0,1.53,1
1108753,64.0,1.39,1
1108754,81.0,4.33,0
1108755,80.0,3.35,0
1108756,55.0,1.43,1
1108757,98.0,4.23,0
1108758,53.0,1.48,1
1108760,93.0,4.3,0
1108761,51.0,1.58,1
1108762,103.0,4.29,0
1108763,51.0,1.45,1
1108764,84.0,4.34,0
1108765,68.0,2.12,1
1108766,109.0,4.41,0
1108767,77.0,4.17,0
1109792,86.0,4.4,0
1109793,77.0,4.16,0
1109794,84.0,3.5,0
1109795,73.0,4.09,0
1109796,97.0,4.36,0
1109797,49.0,1.4,1
1109798,88.0,4.57,0
1109801,66.0,2.18,1
1109802,81.0,4.22,0
1109803,59.0,1.45,1
1109804,88.0,4.39,0
1109805,54.0,1.57,1
1109806,90.0,4.06,0
1109807,59.0,1.59,1
1109808,88.0,4.39,0
1109814,78.0,4.33,0
1109815,72.0,3.29,0
1109816,81.0,4.09,0
1109818,108.0,4.51,0
1109820,47.0,2.2,1
1109821,91.0,4.23,0
1109823,51.0,1.46,1
1109824,88.0,4.41,0
1109825,60.0,1.52,1
1109826,85.0,4.27,0
1109827,57.0,2.0,1
1109829,75.0,4.0,0
1109831,90.0,4.4,0
1109832,50.0,1.48,1
1109833,84.0,4.37,0
1109834,73.0,2.25,1
1109835,55.0,1.44,1
1109838,90.0,4.28,0
1109839,75.0,4.06,0
1109840,81.0,3.2,0
1109841,65.0,2.12,1
1109842,83.0,4.29,0
1109843,86.0,3.45,0
1109845,92.0,4.12,0
1109846,73.0,4.15,0
1109847,65.0,1.42,1
1109848,86.0,4.2,0
1109849,75.0,3.58,0
1109852,87.0,4.37,0
1109853,51.0,1.34,1
1109854,89.0,4.15,0
1109855,56.0,1.41,1
1109856,95.0,4.31,0
1109857,55.0,1.52,1
1109858,85.0,4.2,0
1109861,82.0,2.02,1
1109862,56.0,1.5,1
1109863,90.0,4.09,0
1109864,53.0,1.54,1
1109865,82.0,4.3,0
1109866,65.0,2.13,1
1109867,90.0,4.21,0
1109869,52.0,1.42,1
1109870,87.0,4.23,0
1109871,50.0,1.45,1
1109872,88.0,4.05,0
1109873,56.0,1.49,1
1109874,93.0,4.2,0
1109877,95.0,3.27,0
1109878,61.0,1.41,1
1109879,82.0,4.45,0
1109880,56.0,1.35,1
1109881,100.0,4.22,0
1109882,65.0,1.43,1
1109884,95.0,4.27,0
1109885,57.0,2.0,1
1109886,83.0,4.17,0
1109887,55.0,1.57,1
1109888,95.0,4.25,0
1109890,90.0,3.46,0
1109891,54.0,1.44,1
1109892,87.0,4.24,0
1109893,92.0,4.2,0
1109894,88.0,4.2,0
1109895,85.0,4.05,0
1109896,58.0,1.54,1
1109899,79.0,4.0,0
1109900,81.0,3.47,0
1109901,80.0,4.02,0
1109902,54.0,2.01,1
1109903,97.0,4.39,0
1109904,58.0,2.26,1
1109906,83.0,3.3,0
1109907,80.0,3.55,0
1109908,86.0,4.07,0
1109909,81.0,3.45,0
1109910,70.0,2.15,1
1109911,87.0,4.36,0
1109913,78.0,3.42,0
1109914,87.0,4.05,0
1109915,81.0,3.48,0
1109916,64.0,1.57,1
1109917,87.0,4.39,0
1109918,59.0,1.46,1
1109919,93.0,4.21,0
1109921,79.0,4.26,0
1109922,51.0,1.41,1
1109923,90.0,4.12,0
1109924,61.0,1.49,1
1109925,81.0,4.2,0
1109926,62.0,1.37,1
1109927,77.0,4.23,0
1109930,82.0,2.02,1
1109931,58.0,2.05,1
1109932,80.0,3.44,0
1109933,65.0,1.49,1
1109934,79.0,4.23,0
1109935,74.0,3.3,0
1109937,53.0,1.46,1
1109938,87.0,4.2,0
1109939,65.0,1.49,1
1109940,79.0,4.24,0
1109941,57.0,1.42,1
1109942,88.0,4.08,0
1109944,50.0,3.01,1
1109945,86.0,4.2,0
1109946,58.0,1.46,1
1109947,88.0,4.2,0
1109948,59.0,1.35,1
1109949,89.0,4.31,0
1109951,57.0,2.03,1
1109952,88.0,4.29,0
1109953,64.0,1.47,1
1109954,88.0,4.3,0
1109955,89.0,4.03,0
1109956,81.0,4.01,0
1109958,89.0,4.3,0
1109959,58.0,1.4,1
1109960,96.0,4.1,0
1109962,79.0,4.29,0
1109963,82.0,3.31,0
1109965,87.0,4.25,0
1109966,56.0,1.45,1
1109967,85.0,4.47,0
1109968,74.0,1.4,1
1109969,86.0,4.4,0
1109970,56.0,1.45,1
1109973,79.0,4.26,0
1109974,82.0,3.39,0
1109975,59.0,2.11,1
1109976,91.0,4.2,0
1109977,66.0,1.41,1
1109978,88.0,4.39,0
1109980,99.0,3.18,0
1109981,51.0,1.42,1
1109982,81.0,4.36,0
1109983,93.0,3.3,0
1109984,77.0,4.3,0
1109985,61.0,1.5,1
1109988,55.0,1.55,1
1109989,77.0,4.23,0
1109990,80.0,3.43,0
1109991,52.0,2.29,1
1109992,100.0,4.3,0
1109993,54.0,1.48,1
1109995,99.0,4.29,0
1109996,65.0,1.49,1
1109997,85.0,4.23,0
1109998,46.0,1.47,1
1109999,99.0,4.24,0
1110000,55.0,1.59,1
1110002,89.0,4.25,0
1110003,71.0,3.54,0
1110004,92.0,4.23,0
1110005,51.0,1.42,1
1110006,94.0,4.44,0
1110009,51.0,2.0,1
1110010,89.0,4.37,0
1110011,62.0,1.52,1
1110012,81.0,4.52,0
1110013,62.0,1.49,1
1110014,95.0,4.31,0
1110017,54.0,1.59,1
1110018,83.0,4.3,0
1110019,81.0,3.09,0
1110020,85.0,4.09,0
1110021,78.0,4.05,0
1110022,59.0,1.58,1
1110023,77.0,4.19,0
1110026,57.0,2.09,1
1110027,91.0,4.34,0
1110028,78.0,3.59,0
1110029,76.0,4.11,0
1110030,84.0,3.52,0
1110748,52.0,1.39,1
1110749,95.0,4.45,0
1110750,52.0,2.01,1
1110751,80.0,4.43,0
1110752,58.0,2.0,1
1110753,98.0,4.28,0
1110755,61.0,1.35,1
1110756,87.0,4.49,0
1110758,87.0,4.2,0
1110759,70.0,2.2,1
1110761,94.0,4.39,0
1110762,54.0,1.4,1
1110763,91.0,4.39,0
1110764,56.0,1.44,1
1110765,92.0,4.54,0
1110766,59.0,1.46,1
1110768,60.0,4.0,0
1110769,77.0,4.19,0
1110770,79.0,3.55,0
1110771,93.0,4.04,0
1110772,70.0,4.07,0
1110773,86.0,3.49,0
1110775,66.0,2.0,1
1110777,70.0,1.57,1
1110778,89.0,4.55,0
1110779,53.0,1.51,1
1110781,61.0,1.37,1
1110782,90.0,4.44,0
1110783,52.0,1.47,1
1110784,90.0,4.42,0
1110785,61.0,2.13,1
1110786,89.0,3.56,0
1110788,64.0,2.02,1
1110789,77.0,4.45,0
1110790,66.0,1.59,1
1110791,81.0,4.38,0
1110792,79.0,3.48,0
1110793,77.0,4.23,0
1110797,65.0,1.56,1
1110798,87.0,4.21,0
1110799,88.0,4.23,0
1110800,49.0,1.52,1
1110802,59.0,2.01,1
1110803,85.0,4.14,0
1110804,59.0,1.53,1
1110805,85.0,4.15,0
1110806,77.0,3.45,0
1110807,85.0,3.52,0
1110811,85.0,4.41,0
1110812,55.0,1.38,1
1110813,90.0,4.34,0
1110814,64.0,1.54,1
1110817,50.0,1.49,1
1110819,45.0,2.0,1
1110820,98.0,4.38,0
1110821,63.0,2.05,1
1110823,90.0,4.34,0
1110824,57.0,1.57,1
1110825,86.0,4.2,0
1110826,55.0,2.08,1
1110828,80.0,4.52,0
1110829,86.0,3.1,0
1110830,56.0,2.27,1
1110831,92.0,4.18,0
1110832,60.0,1.56,1
1110834,90.0,4.3,0
1110835,58.0,2.3,1
1110836,79.0,4.21,0
1110837,58.0,1.54,1
1110838,82.0,3.35,0
1110841,63.0,2.01,1
1110842,92.0,4.28,0
1110843,77.0,4.17,0
1110847,87.0,4.35,0
1110848,51.0,1.54,1
1110849,93.0,4.37,0
1110850,68.0,1.53,1
1110852,77.0,4.2,0
1110853,77.0,3.41,0
1110854,60.0,2.06,1
1110855,93.0,4.34,0
1110856,53.0,2.01,1
1110860,78.0,2.06,1
1110872,59.0,1.23,1
1110873,77.0,4.0,0
1110874,90.0,3.55,0
1110875,82.0,4.15,0
1110877,83.0,4.09,0
1110878,49.0,1.58,1
1110879,95.0,5.02,0
1110880,55.0,1.45,1
1110885,80.0,4.03,0
1110886,91.0,4.1,0
1110887,76.0,2.19,1
1110888,65.0,2.0,1
1110890,80.0,4.0,0
1110892,84.0,4.41,0
1110893,74.0,3.42,0
1110894,84.0,4.02,0
1110896,56.0,1.56,1
1110897,78.0,4.4,0
1110898,67.0,1.57,1
1110899,85.0,4.29,0
1110900,62.0,2.06,1
1110901,83.0,4.03,0
1110905,84.0,4.0,0
1110906,59.0,1.35,1
1110907,89.0,4.4,0
1110908,58.0,1.46,1
1110909,85.0,4.52,0
1110910,65.0,2.36,1
1110912,60.0,1.56,1
1110913,84.0,4.48,0
1110914,62.0,2.04,1
1110915,77.0,4.1,0
1110916,78.0,4.07,0
1110917,77.0,4.11,0
1110919,83.0,4.23,0
1110920,82.0,4.18,0
1110921,54.0,2.09,1
1110922,80.0,4.38,0
1110923,76.0,3.38,0
1110924,82.0,3.51,0
1110925,57.0,2.08,1
1110928,58.0,1.54,1
1110929,87.0,4.3,0
1110930,75.0,4.09,0
1110931,92.0,3.55,0
1110932,74.0,3.33,0
1110934,61.0,4.11,0
1110935,60.0,2.05,1
1110936,87.0,5.0,0
1110937,54.0,1.46,1
1110938,91.0,4.24,0
1110939,68.0,1.57,1
1110943,53.0,1.49,1
1110944,82.0,4.32,0
1110945,85.0,2.05,1
1110946,76.0,4.22,0
1110947,60.0,1.53,1
1110949,54.0,1.53,1
1110950,93.0,4.16,0
1110951,55.0,1.58,1
1110952,98.0,4.32,0
1110953,67.0,1.59,1
1110954,86.0,5.01,0
1110958,82.0,3.03,0
1110959,95.0,4.03,0
1110960,81.0,4.06,0
1110961,58.0,2.02,1
1110962,101.0,4.32,0
1110963,66.0,3.42,0
1110965,53.0,2.13,1
1110966,86.0,4.38,0
1110967,61.0,1.55,1
1110968,93.0,4.45,0
1110969,84.0,3.59,0
1110971,93.0,4.1,0
1110972,52.0,1.59,1
1110973,88.0,4.34,0
1110974,51.0,2.01,1
1110975,93.0,4.4,0
1110976,82.0,4.02,0
1110977,82.0,3.48,0
1110979,83.0,4.42,0
1110980,63.0,1.5,1
1110982,87.0,3.45,0
1110983,84.0,4.28,0
1110985,82.0,4.0,0
1110986,73.0,4.03,0
1110987,91.0,4.12,0
1110988,64.0,2.28,1
1110989,92.0,4.41,0
1110991,81.0,4.14,0
1110992,80.0,3.54,0
1110993,72.0,3.45,0
1110994,70.0,3.27,0
1110995,76.0,2.5,1
1110996,86.0,4.24,0
1110999,72.0,2.33,1
1111001,86.0,3.51,0
1111002,89.0,3.56,0
1111003,49.0,1.55,1
1111004,82.0,4.33,0
1111005,60.0,1.59,1
1111016,54.0,1.52,1
1111017,89.0,4.42,0
1111018,61.0,2.01,1
1111019,88.0,4.48,0
1111020,57.0,1.5,1
1111021,86.0,4.42,0
1111037,82.0,4.01,0
1111038,85.0,3.5,0
1111039,56.0,1.59,1
1111040,92.0,4.3,0
1111041,50.0,1.43,1
1111042,86.0,4.33,0
1111043,49.0,1.43,1
1111044,89.0,4.28,0
718070,88.0,3.57,0
718264,86.0,3.51,0
719234,94.0,3.2,0
718449,91.0,3.43,0
717282,92.0,4.02,0
718313,97.0,3.58,0
717105,85.0,3.53,0
717874,84.0,3.57,0
718741,88.0,4.19,0
716957,72.0,4.04,0
718986,49.0,2.0,1
717928,91.0,4.13,0
718008,85.0,4.26,0
717905,105.0,3.39,0
718354,90.0,3.59,0
718963,96.0,3.29,0
719049,78.0,3.25,0
717933,94.0,3.47,0
649315,87.0,3.56,0
649318,86.0,3.56,0
717159,89.0,4.03,0
649319,96.0,4.0,0
649322,93.0,3.56,0
649330,89.0,4.1,0
649338,93.0,3.41,0
649349,91.0,3.57,0
649365,84.0,3.57,0
649366,93.0,3.58,0
649367,91.0,4.03,0
649368,95.0,4.07,0
649369,90.0,4.12,0
649370,96.0,4.03,0
649392,78.0,3.54,0
649453,88.0,3.3,0
649499,92.0,4.11,0
649500,93.0,4.03,0
649538,91.0,4.0,0
649867,90.0,3.46,0
650039,93.0,3.53,0
650060,79.0,3.46,0
650094,102.0,4.01,0
650095,92.0,4.22,0
650096,91.0,3.53,0
650097,92.0,3.48,0
650098,93.0,4.07,0
650099,92.0,4.08,0
650100,95.0,4.16,0
650103,90.0,3.45,0
650104,112.0,4.07,0
650105,86.0,4.08,0
650106,93.0,3.59,0
650107,96.0,4.04,0
650108,97.0,4.26,0
650109,99.0,3.58,0
650112,92.0,4.06,0
650113,87.0,3.23,0
650138,88.0,3.52,0
650145,99.0,4.13,0
650176,85.0,4.15,0
650240,97.0,3.45,0
650241,100.0,4.18,0
650275,91.0,3.4,0
650323,93.0,3.57,0
650324,97.0,3.48,0
650604,88.0,4.23,0
650674,76.0,3.56,0
650691,100.0,3.52,0
650754,93.0,4.5,0
650769,64.0,4.04,0
650801,97.0,3.3,0
650868,92.0,3.4,0
650884,92.0,3.42,0
651067,93.0,4.11,0
651092,77.0,4.02,0
651112,82.0,4.02,0
651151,95.0,3.18,0
651274,85.0,3.09,0
651293,90.0,4.01,0
651488,89.0,3.5,0
651588,89.0,4.21,0
7871,57.0,2.0,1
79027,92.0,3.35,0
79549,105.0,4.31,0
79780,85.0,3.48,0
80594,82.0,4.1,0
80596,63.0,2.11,1
81205,92.0,3.58,0
81363,99.0,3.43,0
81469,93.0,2.17,1
81470,84.0,4.03,0
82169,84.0,3.58,0
82218,98.0,4.08,0
82720,92.0,4.16,0
84276,100.0,3.55,0
84403,102.0,4.27,0
84406,98.0,4.07,0
84654,106.0,4.29,0
76299,90.0,4.01,0
78004,79.0,4.04,0
613452,103.0,4.28,0
726312,91.0,3.45,0
729820,93.0,3.48,0
729842,82.0,3.1,0
730927,67.0,2.25,1
730930,108.0,4.25,0
746331,96.0,3.2,0
746332,105.0,3.0,0
747034,79.0,3.15,0
751411,85.0,3.2,0
764546,95.0,3.35,0
766092,108.0,3.44,0
766101,91.0,3.29,0
766103,88.0,3.42,0
766745,91.0,3.34,0
766748,96.0,3.3,0
766894,90.0,4.0,0
806204,80.0,3.25,0
807335,65.0,1.45,1
807451,100.0,4.0,0
807715,100.0,3.5,0
807733,94.0,3.3,0
807827,99.0,3.5,0
807876,89.0,3.3,0
807985,89.0,3.5,0
808102,94.0,3.0,0
808138,86.0,3.75,0
808255,89.0,3.41,0
808482,89.0,3.3,0
808571,102.0,3.25,0
808572,95.0,3.25,0
808594,86.0,3.75,0
808595,93.0,3.45,0
808609,96.0,3.5,0
808740,101.0,3.75,0
810146,93.0,3.75,0
810157,92.0,3.75,0
810158,101.0,3.75,0
810869,90.0,4.0,0
811048,97.0,3.3,0
811151,104.0,3.3,0
811152,84.0,4.0,0
811339,98.0,4.0,0
811636,69.0,2.0,1
811639,92.0,4.0,0
811644,102.0,3.45,0
811786,88.0,3.75,0
811968,90.0,3.5,0
811976,94.0,3.45,0
812088,86.0,4.4,0
812112,92.0,3.25,0
812125,87.0,3.75,0
812455,99.0,3.45,0
812461,86.0,3.45,0
812790,93.0,3.75,0
813386,97.0,3.3,0
813489,88.0,3.4,0
813727,93.0,4.0,0
813732,104.0,4.0,0
813828,98.0,3.75,0
813855,82.0,3.36,0
820269,87.0,2.3,1
822027,94.0,3.35,0
822180,96.0,4.0,0
822468,92.0,4.0,0
826148,101.0,3.0,0
840935,97.0,3.5,0
844260,98.0,3.39,0
844318,71.0,2.5,1
847012,95.0,3.33,0
847022,92.0,3.38,0
849266,95.0,4.15,0
849272,92.0,3.44,0
849283,104.0,4.11,0
860106,97.0,3.22,0
864799,89.0,3.37,0
864895,102.0,4.6,0
885131,98.0,3.3,0
886458,99.0,4.25,0
886923,93.0,4.0,0
887508,63.0,1.75,1
887510,106.0,4.0,0
887516,100.0,2.46,0
887542,87.0,3.25,0
888673,86.0,3.0,0
889340,83.0,3.3,0
889437,85.0,4.0,0
889747,91.0,3.0,0
890423,99.0,3.16,0
891476,65.0,2.1,1
892683,86.0,3.25,0
892725,90.0,3.34,0
895418,100.0,3.0,0
895467,90.0,3.1,0
896810,99.0,3.47,0
896840,69.0,2.0,1
896977,97.0,3.35,0
896982,92.0,3.0,0
897072,99.0,3.15,0
897518,98.0,3.22,0
897519,112.0,3.21,0
898139,97.0,3.31,0
898713,94.0,3.24,0
899390,98.0,3.23,0
899900,97.0,4.0,0
899905,96.0,3.1,0
900436,97.0,4.15,0
900542,76.0,2.3,1
901512,89.0,3.4,0
901518,89.0,3.5,0
903715,78.0,2.0,1
904101,101.0,3.53,0
904108,85.0,3.59,0
905072,93.0,3.59,0
905081,99.0,4.9,0
905898,87.0,3.41,0
908684,101.0,4.13,0
911579,92.0,4.3,0
926478,99.0,4.0,0
933623,93.0,3.0,0
936795,88.0,3.0,0
991379,65.0,1.57,1
991500,77.0,1.41,1
1004489,92.0,4.16,0
1004757,59.0,1.57,1
1009055,97.0,4.0,0
1012526,95.0,3.2,0
1012874,85.0,2.45,1
1029116,69.0,2.13,1
1033997,117.0,4.0,0
1048428,97.0,3.2,0
1051723,71.0,1.57,1
1051737,68.0,1.47,1
1059475,107.0,4.35,0
1059897,87.0,3.12,0
1076724,99.0,4.15,0
1077044,87.0,3.43,0
1078741,87.0,3.46,0
1087584,89.0,4.0,0
